userID,itemID,rating,timestamp,service_name,service_sector,service_keyword
,1527,,,শিল্পবিরোধ নিষ্পত্তিকরণ (বিভাগীয় শ্রম দপ্তর),32,"শিল্পবিরোধ নিষ্পত্তিকরণ(বিভাগীয় শ্রম দপ্তর) , Industrial Dispute Resolution (Divisional Labor Department), শিল্পবিরোধ, নিষ্পত্তিকরণ, Industrial, Dispute, Resolution"
,153,,,অর্পিত (ভিপি) সম্পত্তির বন্দোবস্তগ্রহীতার (লিজি) নাম পরিবর্তন,1,"অর্পিত, (ভিপি), সম্পত্তির, বন্দোবস্তগ্রহীতার, (লিজি),নাম, পরিবর্তন, Change, name, Settee, (Lesee), Vested, (VP), property"
,1530,,,অনলাইনে ঠিকাদার তালিকাভূক্তি ,16,"অনলাাইন, ঠিকাদার, তালিকাভূক্তি, Online,  Contractor, Enrollment, অনলাাইনে ঠিকাদার তালিকাভূক্তি, Online Contractor Enrollment, ঠিকাদার তালিকাভূক্তি"
,1532,,,সাইফার দলিলপত্র প্রস্তুতকরণ,32,"সাইফার, দলিলপত্র, প্রস্তুতকরণ, cipher, documents"
,1535,,,ফেডারেশনের বার্ষিক আয় ব্যায়ের হিসাব নিরীক্ষা প্রতিবেদন গ্রহন ও প্রত্যায়ন পত্র প্রদান,45,"Receipt of annual income and expenditure audit report of the federation and issuance of certificate , ফেডারেশনের বার্ষিক আয় ব্যায়ের হিসাব নিরীক্ষা প্রতিবেদন গ্রহন ও প্রত্যায়ন পত্র প্রদান"
,1536,,,"অসৎ শ্রম আচরণ/এন্টি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ (প্রধান কার্যালয়, শ্রম অধিদপ্তর)",55,"Disposal of complaints regarding unfair labor conduct / entry union discrimination , অসৎ শ্রম আচরণ/এন্ট্রি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ , অসৎ শ্রম আচরণ/এন্ট্রি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ(শ্রম অধিদপ্তর)"
,1537,,,তথ্য প্রাপ্তির আবেদন (প্রতিরক্ষা মন্ত্রণালয়),27,"প্রতিরক্ষা, মন্ত্রণালয়, তথ্য, প্রাপ্তি, Ministry, Defense, Ministry, Information, Receive, Request for Information (Ministry of Defense)"
,1539,,,অসৎ শ্রম আচরণ/এন্টি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ (আঞ্চলিক শ্রম দপ্তর),32,"অসৎ শ্রম আচরণ/এন্ট্রি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ(আঞ্চলিক শ্রম দপ্তর),অসৎ, আঞ্চলিক শ্রম দপ্তর,  শ্রম, আচরণ, অভিযোগ নিষ্পত্তি করণ, এন্ট্রি ইউনিয়ন, ডিসক্রিমিনেশন, Disposal of Complaints of Malpractice / Entry Union Discrimination (Regional Labor Department), Disposal, Complaints, Malpractice, Entry, Union, Discrimination,"
,154,,,এনজিও এর অনুকূলে প্রত্যয়নপত্র প্রদান,6,এনজিও এর অনুকূলে প্রত্যয়নত্র প্রদান NGO
,1540,,,আবহাওয়া উপাত্ত (Meteorological Data) প্রাপ্তির জন্য আবেদন,27,"আবহাওয়া উপাত্ত, Meteorological Data, বাংলাদেশ আবহাওয়া অধিদপ্তর, আবহাওয়া, উপাত্ত, আবেদন"
,1542,,,অসৎ শ্রম আচরণ/এন্ট্রি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ (বিভাগীয়  শ্রম দপ্তর),32,"Disposal of Complaints of Misconduct / Entry Union Discrimination (Divisional Labor Department) , disposal, complaints, misconduct, entry union, discrimination, অসৎ শ্রম আচরণ/এন্ট্রি ইউনিয়ন ডিসক্রিমিনেশন সম্পর্কিত অভিযোগ নিষ্পত্তি করণ(বিভাগীয়  শ্রম দপ্তর), অসৎ শ্রম আচরণ, এন্ট্রি ইউনিয়ন, ডিসক্রিমিনেশন,  "
,1544,,,সিসমিক তথ্য (Seismic Data) প্রাপ্তির জন্য আবেদন,27,"Receiving, Seismic, Data, সিসমিক, তথ্য, প্রাপ্তি, সিসমিক তথ্য প্রাপ্তি, Receiving Seismic Data"
,1547,,,শতভাগ রপ্তানীমুখী পোশাক শিল্প সেক্টরে কর্মরত মহিলা শ্রমিকের মাতৃত্ব কল্যাণে আর্থিক অনুদান,4,"শতভাগ রপ্তানীমুখী পোশাক শিল্প সেক্টরে কর্মরত মহিলা শ্রমিকের মাতৃত্ব কল্যাণে আর্থিক অনুদান, আর্থিক অনুদান, মাতৃত্ব কল্যাণে, কর্মরত, মহিলা, শতভাগ, রপ্তানীমুখী, পোশাক শিল্প, Maternal Welfare for 100% Export Oriented Garment Industry Women Workers, Maternal, Welfare, Export, Oriented, Garment, Industry"
,1549,,,জ্যোতির্বিদ্যা সংক্রান্ত তথ্য (Astronomical Data) প্রাপ্তির জন্য আবেদন,27,"জ্যোতির্বিদ্যা, তথ্য, Astronomical, Data, Application for Astronomical Data, জ্যোতির্বিদ্যা সংক্রান্ত তথ্য, জ্যোতির্বিদ্যা, সংক্রান্ত, তথ্য, জ্যোতির্বিদ্যা সংক্রান্ত তথ্য (Astronomical Data)"
